Date,Symbol,Close
2/22/13,JPM,48.91
2/25/13,JPM,47.7
2/26/13,JPM,47.6
2/27/13,JPM,49.28
2/28/13,JPM,48.92
3/1/13,JPM,48.91
3/4/13,JPM,49.1
3/5/13,JPM,49.49
3/6/13,JPM,50.03
3/7/13,JPM,50.63
3/8/13,JPM,50.2
3/11/13,JPM,50.48
3/12/13,JPM,50.28
3/13/13,JPM,50.16
3/14/13,JPM,51
3/15/13,JPM,50.02
3/18/13,JPM,49.51
3/19/13,JPM,49.2
3/20/13,JPM,49.12
3/21/13,JPM,48.35
3/22/13,JPM,48.78
3/25/13,JPM,48.52
3/26/13,JPM,48.64
3/27/13,JPM,47.77
3/28/13,JPM,47.46
4/1/13,JPM,47.83
4/2/13,JPM,48.28
4/3/13,JPM,46.85
4/4/13,JPM,47.49
4/5/13,JPM,47.91
4/8/13,JPM,48.58
4/9/13,JPM,48.68
4/10/13,JPM,49.25
4/11/13,JPM,49.31
4/12/13,JPM,49.01
4/15/13,JPM,47.93
4/16/13,JPM,48.49
4/17/13,JPM,46.79
4/18/13,JPM,46.64
4/19/13,JPM,47.23
4/22/13,JPM,47.35
4/23/13,JPM,48.17
4/24/13,JPM,48.72
4/25/13,JPM,49
4/26/13,JPM,48.88
4/29/13,JPM,48.92
4/30/13,JPM,49.01
5/1/13,JPM,48.01
5/2/13,JPM,48.08
5/3/13,JPM,47.57
5/6/13,JPM,48.18
5/7/13,JPM,49.14
5/8/13,JPM,49.76
5/9/13,JPM,49.04
5/10/13,JPM,48.96
5/13/13,JPM,49.67
5/14/13,JPM,50.23
5/15/13,JPM,51.09
5/16/13,JPM,50.97
5/17/13,JPM,52.3
5/20/13,JPM,52.29
5/21/13,JPM,53.02
5/22/13,JPM,53.63
5/23/13,JPM,53.35
5/24/13,JPM,53.66
5/28/13,JPM,54.6
5/29/13,JPM,54.67
5/30/13,JPM,55.62
5/31/13,JPM,54.59
6/3/13,JPM,54.49
6/4/13,JPM,54.04
6/5/13,JPM,53.03
6/6/13,JPM,53.5
6/7/13,JPM,54.27
6/10/13,JPM,54.36
6/11/13,JPM,53.49
6/12/13,JPM,53.18
6/13/13,JPM,54.17
6/14/13,JPM,53.13
6/17/13,JPM,53.85
6/18/13,JPM,54.11
6/19/13,JPM,53.55
6/20/13,JPM,52.48
6/21/13,JPM,51.96
6/24/13,JPM,50.92
6/25/13,JPM,52.08
6/26/13,JPM,52.5
6/27/13,JPM,53.15
6/28/13,JPM,52.79
7/1/13,JPM,52.49
7/2/13,JPM,52.8
7/3/13,JPM,52.77
7/5/13,JPM,53.99
7/8/13,JPM,54.7
7/9/13,JPM,54.89
7/10/13,JPM,54.83
7/11/13,JPM,55.14
7/12/13,JPM,54.97
7/15/13,JPM,54.89
7/16/13,JPM,55.01
7/17/13,JPM,55.27
7/18/13,JPM,56.37
7/19/13,JPM,56.16
7/22/13,JPM,56.56
7/23/13,JPM,56.67
7/24/13,JPM,56.63
7/25/13,JPM,56.5
7/26/13,JPM,56.05
7/29/13,JPM,55.69
7/30/13,JPM,55.33
7/31/13,JPM,55.73
8/1/13,JPM,56.54
8/2/13,JPM,56.49
8/5/13,JPM,56.1
8/6/13,JPM,55.49
8/7/13,JPM,55.3
8/8/13,JPM,54.83
8/9/13,JPM,54.52
8/12/13,JPM,54.09
8/13/13,JPM,54.29
8/14/13,JPM,54.15
8/15/13,JPM,53.29
8/16/13,JPM,53.29
8/19/13,JPM,51.83
8/20/13,JPM,52.12
8/21/13,JPM,51.63
8/22/13,JPM,52.21
8/23/13,JPM,52.32
8/26/13,JPM,51.8
8/27/13,JPM,50.6
8/28/13,JPM,50.58
8/29/13,JPM,50.7
8/30/13,JPM,50.53
9/3/13,JPM,51.13
9/4/13,JPM,51.87
9/5/13,JPM,52.11
9/6/13,JPM,52.56
9/9/13,JPM,52.86
9/10/13,JPM,53.67
9/11/13,JPM,53.26
9/12/13,JPM,52.24
9/13/13,JPM,52.59
9/16/13,JPM,53.14
9/17/13,JPM,53.09
9/18/13,JPM,53.41
9/19/13,JPM,52.75
9/20/13,JPM,52.8
9/23/13,JPM,51.46
9/24/13,JPM,50.32
9/25/13,JPM,51.7
9/26/13,JPM,51.89
9/27/13,JPM,52.24
9/30/13,JPM,51.69
10/1/13,JPM,51.96
10/2/13,JPM,52.09
10/3/13,JPM,51.94
10/4/13,JPM,52.67
10/7/13,JPM,51.83
10/8/13,JPM,50.87
10/9/13,JPM,50.75
10/10/13,JPM,52.52
10/11/13,JPM,52.51
10/14/13,JPM,52.71
10/15/13,JPM,52.31
10/16/13,JPM,54
10/17/13,JPM,54.21
10/18/13,JPM,54.3
10/21/13,JPM,54.27
10/22/13,JPM,53.62
10/23/13,JPM,52.75
10/24/13,JPM,52.48
10/25/13,JPM,52.77
10/28/13,JPM,52.68
10/29/13,JPM,52.73
10/30/13,JPM,52.6
10/31/13,JPM,51.54
11/1/13,JPM,52.51
11/4/13,JPM,52.04
11/5/13,JPM,51.95
11/6/13,JPM,52.1
11/7/13,JPM,51.65
11/8/13,JPM,53.96
11/11/13,JPM,54.1
11/12/13,JPM,53.97
11/13/13,JPM,54.14
11/14/13,JPM,54.4
11/15/13,JPM,54.87
11/18/13,JPM,55.74
11/19/13,JPM,56.15
11/20/13,JPM,56.1
11/21/13,JPM,57.22
11/22/13,JPM,57.46
11/25/13,JPM,57.65
11/26/13,JPM,57.17
11/27/13,JPM,57.48
11/29/13,JPM,57.22
12/2/13,JPM,56.98
12/3/13,JPM,56.86
12/4/13,JPM,57.19
12/5/13,JPM,55.82
12/6/13,JPM,56.06
12/9/13,JPM,56.51
12/10/13,JPM,56.7
12/11/13,JPM,56.07
12/12/13,JPM,56.31
12/13/13,JPM,56.17
12/16/13,JPM,56.42
12/17/13,JPM,55.72
12/18/13,JPM,57.24
12/19/13,JPM,57.23
12/20/13,JPM,57.7
12/23/13,JPM,58.24
12/24/13,JPM,58.25
12/26/13,JPM,58.2
12/27/13,JPM,58.14
12/30/13,JPM,57.95
12/31/13,JPM,58.48
1/2/14,JPM,58.21
1/3/14,JPM,58.66
1/6/14,JPM,59
1/7/14,JPM,58.32
1/8/14,JPM,58.87
1/9/14,JPM,58.76
1/10/14,JPM,58.49
1/13/14,JPM,57.7
1/14/14,JPM,57.74
1/15/14,JPM,59.49
1/16/14,JPM,58.99
1/17/14,JPM,58.11
1/21/14,JPM,58.17
1/22/14,JPM,57.59
1/23/14,JPM,56.47
1/24/14,JPM,55.09
1/27/14,JPM,55.09
1/28/14,JPM,55.74
1/29/14,JPM,55.53
1/30/14,JPM,56
1/31/14,JPM,55.36
2/3/14,JPM,54.31
2/4/14,JPM,54.95
2/5/14,JPM,55.21
2/6/14,JPM,56.48
2/7/14,JPM,56.62
2/10/14,JPM,56.74
2/11/14,JPM,57.43
2/12/14,JPM,57.52
2/13/14,JPM,58.03
2/14/14,JPM,58.15
2/18/14,JPM,58.49
2/19/14,JPM,57.26
2/20/14,JPM,57.58
2/21/14,JPM,57.61
2/24/14,JPM,58.03
2/25/14,JPM,57.03
2/26/14,JPM,56.75
2/27/14,JPM,56.69
2/28/14,JPM,56.82
3/3/14,JPM,56.21
3/4/14,JPM,57.26
3/5/14,JPM,58.16
3/6/14,JPM,58.9
3/7/14,JPM,59.4
3/10/14,JPM,59.2
3/11/14,JPM,58.19
3/12/14,JPM,57.92
3/13/14,JPM,57.42
3/14/14,JPM,56.8
3/17/14,JPM,57.58
3/18/14,JPM,58.06
3/19/14,JPM,58.3
3/20/14,JPM,60.11
3/21/14,JPM,60.17
3/24/14,JPM,61.07
3/25/14,JPM,60.93
3/26/14,JPM,59.9
3/27/14,JPM,59.92
3/28/14,JPM,60.04
3/31/14,JPM,60.71
4/1/14,JPM,60.67
4/2/14,JPM,60.48
4/3/14,JPM,60.66
4/4/14,JPM,59.81
4/7/14,JPM,59
4/8/14,JPM,58.85
4/9/14,JPM,59.27
4/10/14,JPM,57.4
4/11/14,JPM,55.3
4/14/14,JPM,54.96
4/15/14,JPM,54.8
4/16/14,JPM,55.26
4/17/14,JPM,55.22
4/21/14,JPM,55.03
4/22/14,JPM,55.81
4/23/14,JPM,56.05
4/24/14,JPM,56.19
4/25/14,JPM,55.7
4/28/14,JPM,55.49
4/29/14,JPM,56.1
4/30/14,JPM,55.98
5/1/14,JPM,55.72
5/2/14,JPM,55.58
5/5/14,JPM,54.22
5/6/14,JPM,53.34
5/7/14,JPM,54.05
5/8/14,JPM,54.36
5/9/14,JPM,54.01
5/12/14,JPM,54.65
5/13/14,JPM,54.62
5/14/14,JPM,54.36
5/15/14,JPM,53.51
5/16/14,JPM,53.31
5/19/14,JPM,53.83
5/20/14,JPM,53.72
5/21/14,JPM,54.12
5/22/14,JPM,54.55
5/23/14,JPM,54.53
5/27/14,JPM,55.14
5/28/14,JPM,55.45
5/29/14,JPM,55.72
5/30/14,JPM,55.57
6/2/14,JPM,55.35
6/3/14,JPM,55.6
6/4/14,JPM,55.68
6/5/14,JPM,56.63
6/6/14,JPM,56.97
6/9/14,JPM,57.42
6/10/14,JPM,57.9
6/11/14,JPM,57.27
6/12/14,JPM,57.04
6/13/14,JPM,57.04
6/16/14,JPM,56.87
6/17/14,JPM,57.42
6/18/14,JPM,57.78
6/19/14,JPM,57.3
6/20/14,JPM,57.55
6/23/14,JPM,58.19
6/24/14,JPM,57.42
6/25/14,JPM,57.53
6/26/14,JPM,57.39
6/27/14,JPM,57.53
6/30/14,JPM,57.62
7/1/14,JPM,57.57
7/2/14,JPM,56.97
7/3/14,JPM,57.05
7/7/14,JPM,56.67
7/8/14,JPM,55.76
7/9/14,JPM,56.02
7/10/14,JPM,55.56
7/11/14,JPM,55.8
7/14/14,JPM,56.29
7/15/14,JPM,58.27
7/16/14,JPM,58.71
7/17/14,JPM,57.86
7/18/14,JPM,58.23
7/21/14,JPM,58.24
7/22/14,JPM,58.67
7/23/14,JPM,59
7/24/14,JPM,59.17
7/25/14,JPM,59.01
7/28/14,JPM,59.19
7/29/14,JPM,58.64
7/30/14,JPM,58.91
7/31/14,JPM,57.67
8/1/14,JPM,56.48
8/4/14,JPM,56.65
8/5/14,JPM,56.06
8/6/14,JPM,56.23
8/7/14,JPM,55.91
8/8/14,JPM,56.34
8/11/14,JPM,56.32
8/12/14,JPM,56.35
8/13/14,JPM,56.72
8/14/14,JPM,56.98
8/15/14,JPM,56.75
8/18/14,JPM,57.23
8/19/14,JPM,57.56
8/20/14,JPM,57.64
